Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term_Months,Default_Status
2445,35,41141,8739,590,36,Yes
2446,37,27189,9084,698,36,No
2447,43,32856,7401,643,36,No
2448,44,9417,1318,718,36,No
2449,39,19727,5949,608,36,No
2450,25,12841,3685,742,12,No
2451,52,64961,15279,669,48,No
2452,64,39037,9700,671,60,No
2453,21,15670,4390,661,36,No
2454,43,10215,6071,588,48,Yes
2455,57,24270,11928,645,60,No
2456,28,38033,5161,673,24,No
2457,33,9250,4959,537,24,Yes
2458,28,13823,5759,656,48,No
2459,43,12672,6910,747,12,Yes
2460,63,33978,9203,684,12,No
2461,21,18307,6082,759,48,No
2462,44,18695,10246,682,12,No
2463,55,24036,5679,578,12,No
2464,44,14198,7918,713,24,No
2465,37,10701,5502,558,12,Yes
2466,25,43688,25788,633,12,No
2467,40,45763,11995,627,48,No
2468,41,24095,5249,595,12,Yes
2469,60,24986,6632,840,36,No
2470,51,41378,23888,644,36,No
2471,56,23821,6349,794,48,No
2472,31,17862,6834,677,36,No
2473,35,22464,6780,584,24,No
2474,39,44204,13177,617,48,No
2475,27,22621,4449,646,12,No
2476,48,15761,5808,622,36,Yes
2477,63,23706,12438,628,24,No
2478,25,30580,3814,695,48,No
2479,25,28799,15684,679,48,No
2480,50,29039,12566,705,12,No
2481,52,14569,5949,772,60,No
2482,28,32372,13368,612,36,No
2483,30,22342,5543,739,24,No
2484,58,15430,4745,761,48,No
2485,52,32243,16110,753,36,No
2486,48,17556,4445,509,24,Yes
2487,37,10025,3358,793,24,Yes
2488,51,13355,1466,599,48,Yes
2489,28,20114,9388,502,36,No
2490,60,29411,9083,791,24,No
2491,45,14299,5185,691,48,No
2492,29,19529,3072,694,36,No
2493,22,11988,7143,623,36,Yes
2494,35,35990,9041,664,48,No
2495,23,51982,21702,638,36,No
2496,56,49248,19237,600,60,No
2497,24,35685,17576,651,24,No
2498,34,33902,8371,659,24,No
2499,61,7817,3736,544,36,No
2500,61,24066,7009,654,48,No
2501,45,17187,5252,506,12,No
2502,30,34208,14926,803,36,No
2503,41,6193,3047,641,12,No
2504,56,24257,10513,564,36,Yes
2505,32,19786,10881,691,12,Yes
2506,47,38530,9346,590,36,Yes
2507,60,47762,26283,647,48,No
2508,22,13843,2290,686,12,No
2509,33,14159,6085,568,60,Yes
2510,52,24717,9239,805,48,No
2511,51,52411,18203,813,36,No
2512,36,22698,5798,607,12,No
2513,52,11619,4088,560,24,No
2514,52,16269,2942,607,48,No
2515,54,24375,6938,611,12,No
2516,31,24837,3709,738,48,No
2517,30,15490,5977,608,12,No
2518,35,16108,2382,557,24,Yes
2519,37,13483,2429,658,60,Yes
2520,60,38971,5562,530,24,No
2521,38,14510,4217,735,36,Yes
2522,29,17458,9095,697,48,No
2523,45,17212,9525,602,60,No
2524,60,9867,1341,610,48,No
2525,34,14303,5968,669,12,Yes
2526,45,40703,17998,561,36,Yes
2527,42,12032,4414,586,36,Yes
2528,50,13604,5897,631,48,Yes
2529,40,11313,2453,544,36,No
2530,41,21050,7258,613,48,No
2531,64,56541,16704,564,12,No
2532,52,20612,2985,764,12,No
2533,41,22774,9400,617,48,No
2534,55,14798,5143,574,24,Yes
2535,52,21358,5074,703,24,No
2536,50,40722,13716,599,12,No
2537,59,23657,11536,561,60,No
2538,32,63951,32028,721,24,Yes
2539,61,41346,17562,624,48,No
2540,38,21096,7043,717,12,No
2541,41,20891,8103,648,36,No
2542,33,49784,14562,660,36,No
2543,41,23591,3851,695,24,No
2544,28,44554,13045,599,60,Yes
2545,60,59961,21895,585,24,Yes
2546,27,19888,7943,746,60,No
2547,43,26264,14915,696,24,No
2548,64,35954,17569,644,36,No
2549,52,32329,5689,713,60,No
2550,31,32216,6027,693,36,No
2551,42,11307,1698,725,48,No
2552,42,14411,6760,558,48,Yes
2553,63,17194,7789,644,12,No
2554,45,40425,23979,740,36,Yes
2555,42,11876,4287,784,36,No
2556,48,47174,24210,607,12,Yes
2557,49,32529,12628,662,48,No
2558,33,39226,21066,651,48,Yes
2559,38,13838,6372,550,60,Yes
2560,22,22837,9624,626,60,No
2561,49,25577,9784,523,48,Yes
2562,41,25021,11546,636,24,No
2563,35,25535,7911,566,36,No
2564,47,19182,2844,663,60,No
2565,51,23567,2827,625,24,No
2566,35,36930,12538,623,60,No
2567,43,12292,4912,774,12,No
2568,44,47740,6656,655,36,No
2569,64,35988,8761,800,60,No
2570,33,13594,3548,685,48,Yes
2571,42,26686,10177,715,12,No
2572,63,34570,8270,580,12,Yes
2573,57,11876,1755,594,48,Yes
2574,53,22493,4103,651,12,No
2575,23,21178,3959,747,36,No
2576,39,15949,8314,620,60,No
2577,43,23067,5585,535,12,Yes
2578,49,16315,7461,681,36,No
2579,50,43789,16811,655,48,No
2580,59,16101,9475,605,60,Yes
2581,64,32728,7737,620,48,No
2582,45,9626,1724,580,60,No
2583,57,20314,2559,723,12,No
2584,28,22162,4886,651,12,No
2585,62,19987,8834,669,60,No
2586,36,18066,2576,602,36,No
2587,28,15775,3507,756,36,No
2588,21,32121,16948,667,36,No
2589,64,36305,14212,478,24,Yes
2590,25,21139,2848,686,36,No
2591,23,12729,1576,628,12,No
2592,21,54012,7051,636,24,No
2593,24,14187,8099,729,36,Yes
2594,60,10617,5573,657,12,No
2595,55,8052,4206,786,24,Yes
2596,52,23149,13012,658,12,Yes
2597,62,19757,6966,612,60,No
2598,54,36881,8249,504,12,No
2599,63,29897,8989,592,24,Yes
2600,45,25466,11699,624,36,No
2601,30,19231,10346,767,24,No
2602,41,38368,12183,613,36,No
2603,59,56032,20602,781,36,No
2604,47,36478,20642,558,48,Yes
2605,47,17469,2685,588,60,No
2606,22,32558,17293,740,48,No
2607,61,18014,3236,602,24,No
2608,33,12676,4334,737,48,No
2609,29,14051,2939,583,36,No
2610,56,18414,7392,591,24,Yes
2611,42,23201,8799,701,48,No
2612,62,61715,17897,585,12,No
2613,46,14173,7535,628,60,No
2614,32,42691,18353,681,12,No
2615,37,18795,8657,629,24,No
2616,34,8036,1408,604,48,No
2617,34,17105,9263,553,36,Yes
2618,54,39669,7280,765,48,No
2619,40,26169,5531,780,24,No
2620,31,26963,4422,676,24,No
2621,36,42798,13703,631,24,No
2622,51,13119,7134,635,24,Yes
2623,26,13018,2944,716,48,No
2624,39,7102,2037,732,12,No
2625,57,34150,17861,606,36,No
2626,24,29180,11931,735,36,No
2627,24,31633,15051,699,60,No
2628,40,12191,2523,734,24,No
2629,30,9876,4525,521,24,No
2630,44,11386,2434,616,24,No
2631,55,13887,8244,636,12,No
2632,46,47905,18201,612,24,No
2633,57,36317,16263,803,60,No
2634,58,17516,2788,617,60,No
2635,41,25581,5764,687,12,No
2636,60,15690,2665,662,24,Yes
2637,59,26426,7797,626,48,No
2638,41,12468,3018,593,48,Yes
2639,30,32052,14951,814,36,No
2640,58,14402,2223,632,12,No
2641,24,32956,15688,720,48,No
2642,40,17788,2185,649,36,No
2643,37,14838,2982,613,60,No
2644,27,49340,24471,658,36,No
2645,24,24064,11343,674,24,No
2646,49,18749,6340,612,24,No
2647,34,32179,4022,588,60,No
2648,23,11271,4564,688,12,No
2649,44,38308,11621,659,24,No
2650,57,20543,5305,597,24,No
2651,36,29744,12498,574,36,Yes
2652,24,10158,3233,677,36,No
2653,44,18192,2659,496,36,Yes
2654,54,22076,12317,629,48,No
2655,50,36869,18038,660,60,No
2656,38,30952,3967,789,12,No
2657,39,18101,6562,650,36,No
2658,51,25821,3658,625,12,No
2659,39,41286,21412,672,36,No
2660,39,19930,8101,592,24,Yes
2661,42,18874,3514,632,12,No
2662,44,8562,944,652,48,No
2663,32,19157,2218,700,36,No
2664,50,9229,3264,596,60,No
2665,58,20802,9718,649,24,No
2666,51,36100,5791,506,36,No
2667,56,7632,1607,691,12,No
2668,39,40827,10763,631,36,No
2669,56,18674,3903,800,24,No
2670,50,21729,6424,678,60,No
2671,53,17133,6507,580,60,Yes
2672,38,9352,4137,562,60,No
2673,48,14890,8664,702,24,Yes
2674,31,62862,35543,793,36,No
2675,53,12733,4903,769,24,No
2676,37,9953,4648,552,24,No
2677,26,23638,13602,666,36,No
2678,24,21101,2990,740,48,No
2679,40,18738,1926,542,60,No
2680,47,22186,2549,732,12,No
2681,35,30397,11601,593,12,No
2682,26,16422,7905,632,36,No
2683,34,24275,6882,672,12,No
2684,31,36751,13694,735,48,No
2685,59,13391,4796,772,24,No
2686,29,6897,1016,624,60,No
2687,46,30804,8033,611,12,No
2688,36,76993,8447,606,12,No
2689,25,21945,3409,712,36,No
2690,30,24366,12327,729,36,No
2691,23,18998,9778,721,24,No
2692,33,48729,24411,671,60,No
2693,63,21186,9817,679,12,No
2694,50,20064,9964,631,24,No
2695,26,34732,15125,639,60,No
2696,37,17289,7519,718,24,No
2697,39,11587,5025,671,12,No
2698,62,34240,12224,612,36,No
2699,55,16386,4615,737,36,No
2700,46,13524,6289,601,36,Yes
2701,25,62945,15693,661,48,No
2702,49,20144,7482,550,24,No
2703,57,28201,8930,574,12,Yes
2704,40,22354,5327,651,24,No
2705,41,14141,8305,594,36,Yes
2706,30,31092,7131,631,24,No
2707,25,25778,6564,747,60,No
2708,56,15840,2863,640,24,No
2709,26,27353,13990,721,48,No
2710,46,17031,6698,587,48,Yes
2711,24,12679,5154,693,36,No
2712,59,12054,6150,569,12,Yes
2713,59,25210,6843,630,60,No
2714,55,18190,3580,697,12,No
2715,21,46669,9296,651,12,No
2716,44,21558,10052,725,60,No
2717,56,14874,6054,703,48,No
2718,26,23834,4842,625,36,No
2719,61,11531,1989,753,24,No
2720,64,21119,3386,684,48,No
2721,51,25837,10693,630,36,No
2722,40,24290,2430,661,48,No
2723,44,42251,4612,657,60,No
2724,45,80721,23794,666,12,No
2725,56,30813,13732,638,60,No
2726,41,39711,17771,679,24,No
2727,50,78568,24753,713,60,No
2728,44,13318,5933,684,12,No
2729,64,23513,8477,681,48,No
2730,62,17343,10205,641,36,No
2731,50,33568,6083,579,24,No
2732,42,25230,10100,559,48,Yes
2733,48,14629,5056,593,36,No
2734,27,22147,4368,616,12,No
2735,55,37177,17658,783,60,No
2736,48,11477,2728,750,48,Yes
2737,34,14784,4299,602,36,No
2738,30,13716,3942,685,36,No
2739,36,25931,5759,644,60,No
2740,36,40956,12915,668,48,No
2741,51,8063,2714,606,48,Yes
2742,62,23091,10901,829,12,No
2743,45,13875,6695,799,48,No
2744,33,36413,6528,626,60,No
2745,26,19565,7755,602,48,No
2746,64,23513,12887,724,12,No
2747,29,22011,3398,553,36,Yes
2748,56,38642,13001,717,48,No
2749,63,61347,29150,660,60,No
2750,40,12489,5067,535,48,Yes
2751,38,13680,2056,637,24,No
2752,63,25867,7716,597,12,Yes
2753,41,14644,5178,662,36,Yes
2754,24,35129,21004,654,24,No
2755,53,38065,7205,542,60,No
2756,47,16759,9908,623,48,No
2757,27,15036,4331,695,12,No
2758,26,19198,3842,709,48,No
2759,35,23202,7124,620,48,No
2760,38,25781,10492,686,48,No
2761,52,7140,1476,671,48,No
2762,31,13578,3336,645,12,No
2763,40,17996,9488,687,24,No
2764,44,14787,8864,575,60,Yes
2765,35,5258,1362,650,24,No
2766,27,8568,1494,521,12,Yes
2767,41,11468,5694,645,60,No
2768,62,20792,8321,764,36,No
2769,46,17710,2660,624,24,No
2770,64,16062,9209,756,12,Yes
2771,34,32802,4560,625,12,No
2772,57,32796,13534,563,12,No
2773,41,23741,7406,703,60,No
2774,38,23389,8848,687,48,No
2775,25,14352,2965,835,36,Yes
2776,23,15237,6766,571,60,Yes
2777,43,9378,5437,678,60,No
2778,46,19430,6396,681,24,No
2779,57,32626,11793,734,36,No
2780,44,43354,9533,692,12,No
2781,39,19489,10639,626,60,Yes
2782,45,28164,16492,564,36,No
2783,41,5281,2604,677,24,No
2784,32,17739,6588,679,48,No
2785,61,17532,10140,700,36,No
2786,53,46424,8213,626,12,No
2787,24,26808,9094,672,60,No
2788,62,28201,10400,526,48,No
2789,27,27478,9506,567,24,Yes
2790,42,22532,11293,724,12,No
2791,53,47390,20624,664,48,No
2792,37,6956,1136,688,24,No
2793,44,23697,6474,602,12,No
2794,54,38750,10444,591,60,Yes
2795,48,8555,3274,616,24,No
2796,63,33488,8228,669,48,No
2797,61,15054,2388,704,12,No
2798,59,23269,9932,630,36,No
2799,42,14910,7835,517,12,Yes
2800,37,35581,20131,682,48,No
2801,54,19068,11179,671,48,No
2802,26,33620,16492,688,36,No
2803,26,27382,4650,718,48,No
2804,54,14810,7798,712,12,Yes
2805,21,28308,8491,758,24,No
2806,30,15807,7349,652,12,No
2807,41,22744,8315,615,48,No
2808,25,18895,9717,733,36,No
2809,22,34542,10803,722,36,No
2810,42,28858,3777,631,60,No
2811,22,21690,8207,738,36,No
2812,30,15633,2902,655,36,Yes
2813,54,11678,6805,752,48,Yes
2814,36,23572,8567,788,24,No
2815,59,16056,6049,850,24,No
2816,42,8612,4767,654,48,No
2817,32,11327,4670,763,36,Yes
2818,44,49659,12482,718,12,No
2819,60,15835,3927,725,24,No
2820,58,37838,13273,683,48,No
2821,30,18428,9827,726,12,No
2822,55,40936,20360,540,36,Yes
2823,52,39481,22953,647,48,No
2824,27,14576,1981,597,24,Yes
2825,41,8151,1908,591,12,Yes
2826,40,8504,1191,535,12,Yes
2827,46,14700,6990,607,24,No
2828,24,56659,9655,636,12,No
2829,42,17938,2689,664,24,No
2830,35,23685,9020,649,48,No
2831,60,42263,12921,734,60,No
2832,41,23275,10649,578,36,No
2833,35,22878,7858,494,48,Yes
2834,42,30071,9402,692,36,No
2835,48,25450,7959,646,36,No
2836,34,20957,11231,644,24,No
2837,47,15356,4570,592,60,Yes
2838,61,22908,6109,722,36,No
2839,60,38070,10251,616,36,No
2840,48,53691,10646,579,48,No
2841,46,25492,13519,783,60,No
2842,22,32131,5568,705,60,No
2843,45,25206,13971,646,36,No
2844,23,21085,5096,454,60,No
2845,28,28484,15658,631,48,No
2846,64,39921,19777,648,24,No
2847,53,14140,5528,767,36,No
2848,62,10660,4634,510,12,No
2849,55,16873,4436,774,36,Yes
2850,26,24485,9478,684,36,No
2851,59,34027,8377,553,24,Yes
2852,43,13429,4043,723,12,No
2853,45,6346,3060,630,12,No
2854,63,17073,3789,517,12,Yes
2855,39,19991,10383,614,24,Yes
2856,25,12318,3546,670,60,No
2857,31,15092,5524,654,12,No
2858,32,33983,19403,701,60,No
2859,30,22903,10091,737,48,No
2860,28,26181,11069,562,24,Yes
2861,44,18437,8403,648,60,No
2862,48,15107,8445,601,12,No
2863,61,18371,4119,550,12,Yes
2864,56,28266,11493,645,60,No
2865,57,10449,3136,684,60,No
2866,41,50266,5324,689,48,No
2867,28,29361,4775,618,24,No
2868,29,16849,4422,569,36,Yes
2869,35,33080,12653,598,48,No
2870,60,40585,21945,499,48,Yes
2871,38,18672,9253,554,48,No
2872,62,19765,7444,561,12,No
2873,40,46478,6364,717,60,No
2874,26,63543,15437,717,24,No
2875,32,22353,6333,820,12,No
2876,22,12343,5071,669,48,No
2877,27,17408,2305,611,24,No
2878,36,36919,13479,650,12,No
2879,23,13159,7247,636,36,Yes
2880,23,19847,8985,599,48,Yes
2881,47,25496,12710,675,12,No
2882,63,13886,6121,665,12,No
2883,60,38109,7747,643,48,No
2884,58,31162,4837,626,36,No
2885,53,60160,30967,700,60,No
2886,48,32556,14577,605,36,No
2887,21,13623,5279,617,48,No
2888,28,28715,5589,688,60,No
2889,57,36098,14499,730,12,No
2890,52,37039,4283,723,36,No
2891,63,14936,2381,629,36,No
2892,57,14070,3601,548,60,Yes
2893,24,12458,4009,626,12,No
2894,50,49136,7875,655,36,No
2895,26,30074,4810,560,60,No
2896,39,14608,6762,625,36,No
2897,52,23472,9033,746,12,No
2898,29,20705,7596,661,12,No
2899,32,13544,4418,606,24,No
2900,31,22428,13193,652,60,Yes
2901,36,24230,3026,656,48,No
2902,21,57851,11009,620,36,No
2903,41,15869,6724,711,12,No
2904,50,9370,1575,503,36,Yes
2905,33,13036,5145,687,36,No
2906,54,14096,5411,604,48,No
2907,24,17792,10417,733,12,No
2908,48,13052,7070,548,24,Yes
2909,58,33225,19030,725,60,No
2910,51,12606,1976,586,36,Yes
2911,47,22248,11882,675,48,Yes
2912,25,59879,9852,612,48,No
2913,45,29050,12098,740,60,No
2914,23,27594,12694,634,60,No
2915,53,55751,10058,592,12,Yes
2916,24,41061,17094,761,36,No
2917,45,29218,3688,627,36,No
2918,40,18856,4650,691,60,No
2919,54,21777,12207,725,24,No
2920,46,21255,3950,579,36,Yes
2921,25,18020,2390,683,48,No
2922,55,24489,7881,694,60,No
2923,48,26248,13788,526,36,Yes
2924,49,11821,1635,675,12,No
2925,29,49812,13836,621,60,No
2926,58,27035,14866,779,48,Yes
2927,26,19314,3072,719,12,No
2928,39,24602,6281,685,60,No
2929,64,35072,17157,486,60,Yes
2930,31,10579,3931,685,36,No
2931,22,20899,10787,589,12,Yes
2932,64,12174,1896,719,60,No
2933,64,83158,46591,637,48,No
2934,29,23602,13393,608,12,Yes
2935,41,12223,2171,615,36,No
2936,44,133216,15577,620,24,No
2937,54,16848,10023,542,60,Yes
2938,42,19840,6767,552,24,No
2939,23,20570,7940,623,60,No
2940,32,14414,5880,774,36,No
2941,48,24926,12334,707,36,No
2942,50,7292,3689,714,36,No
2943,46,37909,7466,745,36,No
2944,41,12532,2735,672,12,No
2945,48,17896,9635,613,12,No
2946,46,32072,16348,617,60,No
2947,53,19885,8129,583,12,Yes
2948,41,20296,12123,714,60,No
2949,55,13279,6209,575,12,Yes
2950,54,62807,13058,817,12,No
2951,61,28731,15035,577,12,Yes
2952,38,12818,3939,747,48,No
2953,31,24078,2843,748,36,No
2954,43,12372,3225,699,48,No
2955,42,52114,25107,779,12,No
2956,37,24338,14118,634,12,No
2957,25,13524,3219,660,48,Yes
2958,64,31219,6969,667,60,No
2959,31,19167,7318,697,36,No
2960,50,11566,5850,504,60,Yes
2961,35,26649,12611,641,36,No
2962,47,26276,9984,718,24,No
2963,55,38904,16172,620,36,No
2964,53,22748,5028,806,60,No
2965,40,23237,7349,660,36,No
2966,36,23862,5432,691,24,No
2967,54,48905,26516,774,24,No
2968,22,18863,2947,660,12,No
2969,55,27853,12251,772,24,No
2970,60,29982,6900,696,48,No
2971,48,26236,8862,696,60,No
2972,59,18509,4621,578,48,Yes
2973,26,23395,6120,738,48,No
2974,29,21018,4838,601,60,No
2975,40,58665,27947,635,48,No
2976,21,17520,4955,750,48,No
2977,28,13956,6464,620,48,No
2978,43,21958,7202,677,24,No
2979,23,21197,7919,645,60,No
2980,24,24304,9032,648,60,No
2981,45,17523,10302,638,60,No
2982,58,23276,6599,567,48,No
2983,35,23501,4790,693,24,No
2984,41,34647,19260,700,60,No
2985,55,23074,4324,603,36,No
2986,34,23184,11991,614,60,No
2987,56,28514,4993,723,12,No
2988,32,33990,14594,628,36,No
2989,37,13469,2360,657,60,Yes
2990,59,11776,6612,579,48,Yes
2991,29,51417,19667,644,60,No
2992,55,31320,8288,579,24,Yes
2993,33,19738,3358,601,24,No
2994,35,22244,6352,588,60,No
2995,38,18100,8190,719,48,No
2996,53,24480,7159,543,48,Yes
2997,26,13549,3022,671,48,No
2998,47,33526,13031,632,60,No
2999,43,24046,7428,761,60,No
3000,47,24484,4478,712,12,No
3001,54,14087,2493,550,24,Yes
3002,58,28627,12988,605,36,No
3003,34,14250,8369,648,36,No
3004,56,15582,3374,605,24,No
3005,28,23012,11197,722,12,No
3006,55,77162,11096,663,24,No
3007,39,23998,6978,634,12,No
3008,50,6097,2154,728,12,No
3009,34,15974,3743,555,48,Yes
3010,40,31003,11309,628,24,No
3011,45,12528,6781,669,36,Yes
3012,60,33374,19097,638,60,No
3013,44,23846,3583,401,60,No
3014,34,36158,8530,677,24,No
3015,46,16656,9819,690,60,No
3016,58,16020,3768,568,12,Yes
3017,43,29216,13040,475,60,Yes
3018,42,21943,4975,595,12,No
3019,39,21289,5922,633,12,No
3020,23,48266,9442,641,36,No
3021,62,29794,15735,492,60,Yes
3022,39,8144,4408,666,36,No
3023,29,32844,8160,732,60,No
3024,48,31240,15988,726,12,Yes
3025,40,39833,11118,747,60,No
3026,27,13768,2058,552,36,Yes
3027,34,25910,12411,720,48,No
3028,29,23290,9274,575,36,Yes
3029,39,13645,3236,713,48,No
3030,34,35361,8009,591,24,No
3031,58,19520,11474,678,36,No
3032,56,39197,20823,772,60,Yes
3033,60,15192,7670,724,48,Yes
3034,37,10611,1740,576,60,Yes
3035,50,19510,9317,558,48,No
3036,29,24734,5126,712,36,No
3037,53,16863,9927,755,36,Yes
3038,45,4758,599,684,60,No
3039,34,26684,7366,609,36,No
3040,31,26621,8367,653,60,No
3041,55,31057,15904,684,12,No
3042,61,18210,8797,642,48,No
3043,34,17720,5094,576,60,Yes
3044,50,45259,17324,735,48,No
3045,61,10019,5187,800,12,Yes
3046,24,19466,2123,764,48,No
3047,24,23650,11850,476,60,Yes
3048,48,29822,17101,742,36,Yes
3049,28,23977,2782,696,48,No
3050,22,13891,1705,597,48,No
3051,61,39490,10751,493,12,Yes
3052,42,22047,3172,640,24,No
3053,61,9566,3248,679,36,No
3054,36,24454,11355,561,60,Yes
3055,49,27935,10711,748,12,No
3056,50,58710,11637,746,60,No
3057,32,27021,11548,687,60,No
3058,55,10498,4644,540,48,No
3059,31,10684,6049,629,12,Yes
3060,41,41330,7166,707,12,No
3061,41,14744,6578,702,36,No
3062,25,10149,5639,594,24,Yes
3063,40,36324,12741,605,60,No
3064,57,17363,4877,592,36,Yes
3065,23,35366,6555,627,36,No
3066,64,13941,7436,611,60,Yes
3067,53,46023,13674,596,48,No
3068,29,34065,19159,638,48,No
3069,29,15346,8039,653,60,No
3070,24,9602,2768,736,12,No
3071,55,69743,26987,507,24,Yes
3072,37,19828,2252,747,48,No
3073,54,15042,3483,590,24,Yes
3074,44,44053,20050,798,36,No
3075,52,35343,15514,703,36,No
3076,21,39791,11009,693,60,No
3077,28,20967,10573,641,60,No
3078,43,56417,12294,815,60,No
3079,60,11437,3781,647,48,No
3080,32,16713,5620,770,24,No
3081,32,26767,7238,604,36,No
3082,35,39499,22804,707,24,No
3083,61,30655,13743,801,48,No
3084,39,21132,7810,582,24,Yes
3085,46,17368,6170,689,24,No
3086,49,39606,7115,593,60,Yes
3087,42,32279,9234,684,24,No
3088,60,14224,6207,801,24,No
3089,41,14014,7879,575,24,Yes
3090,58,16768,8522,662,12,No
3091,40,15726,3934,583,36,Yes
3092,49,36861,11684,639,36,No
3093,24,27388,3874,699,24,No
3094,27,29111,4398,626,60,No
3095,48,24241,8123,775,60,No
3096,48,24819,9061,688,60,No
3097,24,9987,2317,544,36,No
3098,42,32764,13806,675,48,No
3099,32,16618,7506,766,24,No
3100,23,21664,5406,693,36,No
3101,42,17385,8331,670,60,No
3102,64,23693,4804,626,36,No
3103,22,29335,10916,642,36,No
3104,44,13300,6678,650,36,No
3105,54,24993,9210,454,60,No
3106,47,17597,9748,687,48,No
3107,61,42647,5512,729,12,No
3108,21,12615,4972,590,24,No
3109,28,13342,5081,668,24,Yes
3110,43,18402,7916,678,36,No
3111,58,13865,7164,714,48,Yes
3112,26,19688,9114,650,60,No
3113,42,16916,8375,693,12,No
3114,45,23022,5626,557,12,Yes
3115,38,36462,10710,568,36,No
3116,37,22825,9435,684,36,No
3117,32,23889,8999,631,60,No
3118,26,12982,7536,523,60,Yes
3119,46,20598,3984,677,60,No
3120,47,17838,4916,548,36,No
3121,28,30971,11966,850,48,No
3122,39,15028,8024,475,36,Yes
3123,62,14323,8087,654,36,Yes
3124,21,25815,6918,560,12,Yes
3125,49,59281,7917,723,60,No
3126,55,20171,6269,617,24,No
3127,60,23959,7119,731,60,No
3128,34,35383,20990,711,48,Yes
3129,55,28422,8968,564,48,No
3130,40,28516,7210,591,60,Yes
3131,33,21002,5937,622,60,No
3132,58,21207,6329,644,36,No
3133,28,15099,7712,634,24,No
3134,63,28090,3946,708,36,No
3135,40,27771,7171,668,12,No
3136,53,31526,18384,600,12,No
3137,46,17256,3046,577,48,Yes
3138,59,33358,15721,584,48,No
3139,41,38819,10799,676,24,No
3140,62,12004,4692,634,48,No
3141,63,18988,2843,816,12,No
3142,61,39636,10036,649,24,No
3143,29,15918,5578,665,12,No
3144,44,28692,6193,505,60,Yes
3145,57,22121,8205,542,60,Yes
3146,61,25989,5454,560,24,Yes
3147,37,22460,9546,607,36,No
3148,44,31987,17662,531,48,Yes
3149,41,13216,1886,557,24,Yes
3150,59,13951,2906,703,48,Yes
3151,61,45809,23921,581,12,Yes
3152,59,62955,26175,646,36,No
3153,33,21966,3061,697,48,No
3154,31,51929,17820,725,60,No
3155,39,14974,3067,673,60,Yes
3156,31,16885,3369,678,12,Yes
3157,33,45649,26034,728,24,No
3158,21,32927,15830,683,48,No
3159,60,49178,22037,732,12,No
3160,64,27841,6110,478,60,No
3161,39,13276,2114,643,60,No
3162,32,24631,13187,654,60,No
3163,28,40175,4135,640,36,No
3164,28,20612,6060,659,36,No
3165,32,19087,4558,617,60,No
3166,53,28055,10806,713,24,No
3167,46,16651,3750,607,36,No
3168,59,25533,6526,632,48,No
3169,48,22737,11937,765,36,Yes
3170,25,17236,6921,754,48,No
3171,28,35967,6216,662,36,No
3172,45,30424,14093,599,60,No
3173,47,18456,3760,519,48,Yes
3174,43,21862,6919,639,24,No
3175,50,19232,8140,690,36,No
3176,43,16005,3776,592,36,Yes
3177,40,9422,2751,650,60,Yes
3178,38,17293,8077,622,48,No
3179,38,16122,9172,512,60,Yes
3180,22,23328,8505,659,48,No
3181,24,27456,2882,684,36,No
3182,50,14748,3970,662,36,No
3183,53,26549,7946,778,36,No
3184,56,13655,3681,624,36,No
3185,38,20688,6581,617,12,No
3186,57,16297,6784,823,36,No
3187,39,31987,5135,550,36,Yes
3188,48,23350,5517,600,48,No
3189,60,20845,7375,678,36,No
3190,40,16112,4153,740,36,No
3191,53,18686,11128,724,48,No
3192,32,54969,17354,566,36,No
3193,35,17144,9170,780,36,No
3194,61,27992,15346,687,60,No
3195,59,20820,10784,584,12,Yes
3196,22,27595,3406,591,48,No
3197,49,33472,19208,655,60,No
3198,61,18453,3033,822,24,No
3199,30,31410,3681,666,24,No
3200,22,87406,26849,821,12,No
3201,31,29253,5772,720,24,No
3202,33,49354,9480,549,12,Yes
3203,30,28015,6833,762,24,No
3204,34,13822,3098,574,24,Yes
3205,38,25281,11184,600,60,No
3206,29,18672,3610,672,24,No
3207,59,16350,6074,647,12,No
3208,48,21241,12600,721,36,No
3209,23,20386,6445,690,36,No
3210,40,12965,5457,640,36,No
3211,26,85325,49888,785,12,No
3212,47,32989,5569,612,12,No
3213,22,24889,7698,569,36,Yes
3214,49,23038,12097,687,24,Yes
3215,58,40181,22748,648,36,No
3216,23,62179,24910,669,48,No
3217,36,31024,5327,709,12,No
3218,50,23402,12888,635,48,No
3219,60,45996,8611,798,48,No
3220,22,23651,6538,671,12,No
3221,37,27382,7879,613,36,No
3222,61,36333,11759,697,60,No
3223,32,18156,8988,643,48,No
3224,55,7801,3908,659,36,Yes
3225,63,17720,8148,561,60,No
3226,21,32419,3600,570,48,Yes
3227,35,31296,11968,734,36,No
3228,46,43102,20419,551,48,Yes
3229,57,18062,5821,640,36,No
3230,41,48555,27796,676,24,No
3231,51,24161,12368,763,24,No
3232,45,29798,12487,611,12,No
3233,43,34606,4540,710,60,No
3234,44,11038,4704,640,48,No
3235,58,13327,7407,475,48,Yes
3236,48,13107,3797,653,36,No
3237,41,37650,19542,644,60,No
3238,63,18906,4850,684,48,No
3239,38,60705,23374,598,60,No
3240,56,22063,9359,607,60,No
3241,55,10554,4633,746,24,Yes
3242,29,15737,8518,623,48,No
3243,58,23357,5075,496,48,Yes
